tweet	label
Ngiye gutangiza umushinga n'ibura uzatuma urubyiruko rugera kuri 500 rubona akazi gahoraho ka buri kwezi. NEXT WEEK https://t.co/jUkAZ4LX3e	positive
@user Abashakashatsi badutengamaze ku bisobanuro.	neutral
@user @user @user @user Reba aho wavukiye umbwire icyari kuzakuvamo atari ukuba inkoramaso https://t.co/PbmZHiva4W	negative
@user Ndi umuvugizi wa rubanda rusange. Mbabazwa iteka n'utubahiriza inshingano mu buryo bukwiye kandi aricyo cyazimujyanyemo.	neutral
@user @user Amabwiriza yo hakurya iyo!	neutral
@user @user @user @user @user @user @user @user @user @user @user @user @user @user Niba @user uri gushaka abafollowers rwose aho ho ndagukomeje. Ubu se ni nde wagufollowinga koko??? 🤧🤧🤧🤧🤧 @user	negative
@user Mbaza nkubaze. Amashushoyega ya Ceasar’s Messiah kuri Youtube: https://t.co/SwpqCTd3jD Yerekana ko Yesu yahimbwe. Njye narumiwe pe.Hari n’igitabo cyabo banditse babigaragaza.	neutral
"Umwana arambajihe ngo """"Ese inka irarota?"""" 🙄 nti reka nyibaze kuri Twitter, @user Subiza niba urota😂😂"	negative
"Hano abaturanyi, ndumva bashwana umugore avuga ngo """"Kigali We Share"""". Ndi mucyera gati sinzi icyo bapfuye. 😐😂"	negative
@user Ibiza ntibizi nta n'ubwo bigira gender	positive
@user @user @user @user @user @user @user @user Bahitaga bajya kureba umusimbura kuri waiting list ako kanya ntako yaba akibonye	neutral
Abantu mushaka akabenzi kd mutavuye aho muri mugihe gitoya muduhamagare cy mutwandikire tubagereho.@user https://t.co/dlaHoquuFM	neutral
Dore bamwe mu bana banyu uyu munsi nibataha bakagwa agacuho ,dore umukoro biriwemo! EP Cyaruzige Ndera @user #RwOT @user https://t.co/6LAaZEtFrj	neutral
Niba utazi izo cartoon mutunze television vubaha @user @user @user @user https://t.co/WZ95ObqLnm	negative
@user Hon. @user bazakomeza urwango tubahe urukundo kera kabaye bazamenya nta Kiza nk'urukundo naho ubundi utinze mu mabi ntiyasarura ibyiza bizagarukira	positive
@user Yego nawe urare neza Amahoro namahirwe bibane namwe	positive
Ku wa 07/Ukwakira/2021, @user ku bufatanye na @user bashyikirije imirasire y’izuba 110 ku miryango itagiraga umuriro w’amashanyarazi. #VolunteersMonth https://t.co/NtajCPbwUc	positive
Urakoze cyane. Nanjye ubwo ndikwibaza niba nacikanywe @user @user #igihe ko tutagihaye ibyacyo igihe si iki? https://t.co/Iz2qG1enpD	neutral
@user @user @user @user @user @user @user @user @user Cyakora discipline iri muri ino tweet ni 0%. Ibi ni bibi cyane kuruta ibyo we yanditse! 😏😏	negative
N'ubundi amaherezo y'inzira ni mu nzu. It is a matter of time. https://t.co/sd1qjuLxhM	neutral
@user @user @user @user @user @user @user @user @user Ni nde uvuga w'umunyapolitiki? Rindira @user bamukubwire. Un génocidaire, criminel en puissance.	negative
@user @user None se ko mufitoye ijoro niryo tuzagura murabura kitwereka ibikorwa bigaragara mukazana amafoto y'umwijima gusa	negative
Wa mugani nyamara @user uzi ubwenge urereunze 😂😂😂✌️✌️✌️✌️✌️✌️✌️✌️✌️😂😂😂😂🙌 https://t.co/CwSmQwYbeF	positive
Pitfe imyaka 22 ndi muremure, imibiri yombi kandi ikindi pfite nakazi , Ndigushaka ihene nzarya kuri paska 😂😭🥱	neutral
@user @user @user Abon? Kuri buri wese c?	neutral
Niba abahakana Genocide yakorewe abatutsi bitabatera isoni kuki twe twagira ubwoba bwoguhangana nabo. #Kwibuka27 #Twiyubaka	negative
Gikukuru umuti ukomeye w'indwara nyinshi| irwanya cancer, ikanakesha ibice by'umubiri bitandukanye #ITABAZA #ItabazaTV #RwOT #Burundi #Rwanda https://t.co/IXCwMVvspe	neutral
@user mama wa mukobwa wawe ntuzamende rwose 🤣 ibintu by' inkwano uzoroshye da 😂	negative
Utagira icyo atinya ntagira nicyo armira ✍️	neutral
Abazaba bahagurukiye mu mujyi rwagati bashobora gukoresha umuhanda wa Onatracom - Gereza - Muhima - Nyabugogo - Poid Lourd - Kanogo- Rwandex	neutral
UMUTIBA( icyima) banyarwanda dusigasire ubworozi bw'inzuki. #RwOT ngaho Aho username nkoresha yavuye. #umutibartdesign #umutibatv https://t.co/DTbEBxHmMY	neutral
@user Wabyihorera wa Mubyeyi we! Ko Umusonga w'Undi utakubuza Gusinzira!😭😭😭	negative
Uyu mugabo yakundaga ka manyinya cyane ntakuntu atari kurya ruswa udasize nibijyana na manyinya kbs mbega gusa yihangane tu https://t.co/OLxovADeng	negative
@user Hon Minister,hasigaye gushyira amapave hanze mu rwego rwo kuhasukura n'inzugi 2 imbere.	neutral
Zab 68:34 Mwāturire Imana ko ifite imbaraga, Ubwiza bwayo buri hejuru y'Abisirayeli, Imbaraga zayo ziri mu bicu.	positive
Abato batari gito Batanze ubuzima bwabo batizigama Badushingiye ubuzima bwaganaga ibuzimu Ni ukuri mwarakoze Nkotanyi #InkotanyiNiUbuzima #Kwibohora27 https://t.co/tLT4j61EhH	positive
Uri Intore yanyayo rwose. Mwakoze kwimakaza Umuco Nyarwanda https://t.co/wdAF0g25ln	positive
@user @user Wintera ishyari dore cya gikoko nahinduye job ngisubiza banyiracyo 😭😭😭	negative
@user Nawe ugire umunsi mwiza Databuja	positive
Igitondo cyiza #RwOT mwese Nizere ko mwaramutse amahoro rero munyemerere mbifurize igitondo cy'Umugisha. Mugire icyumweru cyiza.	positive
@user @user @user Si byiza kuvuga kuri buri kintu cyose ubonye, cyane cyane ibyo utazi	positive
Umuco w'ubutwari ni inshingano zacu n'urubyiruko. https://t.co/pZMUN0SVZ3	positive
Naryamye kuwa6 sayine zijoro none nicuye kucyumwer samunani rek nikoreh numv ko nkirih imins 2 yose ehhhh 😱😱🤔🤫🤫😭🤣🤣🤣🤣🤣	neutral
Uyu mwana numuhanaga ariko yumva nabi mbanze behavior zero all terms https://t.co/cO0m8J6bBB	negative
@user None ko ajya agirana ikiganiro n'abanyamakuru, uyu niwe umubaza wenyine? Gabanya amatiiiiii	negative
@user @user nyamara iki kibazo kirabareba Nubwo mukirengagiza	negative
@user Ewan numusirikare wo kubutaka kbs	neutral
Nkuraritse kuza kumva #ikinamico yitwa amavuta y`isahu ntanoza imisaya sa 22h35 kuri @user ntucikwe nibande turikumwe @user @user @user @user @user @user @user @user	neutral
@user Kuri uru rugamba rwo kwirinda, gukangurira abandi kwirinda no kubafasha kwirinda @user arurimo neza kuva iki gihanya kikigera ino. #Niyubahwe #NtaKudohoka	positive
Ese ubwiyongere bukabije bw'abaturage n'imwe mu mpamvu ituma umugabane w'Africa usigara mw'iterambere? cg n'amahirwe dufite Twakabyaje umusaruro?	neutral
@user @user @user @user Nonese nimba amazi amaze ibyumweru 2 ataza ubu koko ayo koga yavahe	negative
#LigueCup2022 Ubu kandi wabona babishyize kuri Solskjaer ? Ntakorweho!! Utd itashye kuri round ya 1 ya Ligue Cup. @user 95.3 FM https://t.co/Ih8QGI7kzd	neutral
Ese iriya nkoni y'umwamikazi w'Ubwongereza itegerejwe kumunsi w'ejo mu 🇷🇼 ubundi ivuze iki?	neutral
@user Nukuri... Gusa imyumvire birasaba ko ihinduka	neutral
Gahunda yogupima covid19 mutugari 45 twomumujyi wa Kigali irakomeza uyumunsi aha nimutugari twagaragayemo ubwandu bwinshi covid19 irahari Kandi kuyirinda birashoboka @user @user #GumaMuRugo #Sindohoka #NdindaNkurinde	neutral
@user @user @user @user @user @user Uyu muntu ntabwo Ari interahamwe gusa ahubwo ni inyamaswa ikindi knd uri interamwete niyo yavumvura gute ntacyo yadukoraho #proudofrwanda	negative
@user Ndashaka kuzareba umuntu uha ruswa ngo ujue mu ijuru 😂😂😂😂😂😂	negative
@user @user @user Ibyo ukorera Abandi shn nawe	neutral
@user @user Nibyo mn nzahita ngabanya salaire kuba Ingénieur bagenzi banjye bigisha muri KIST kubera gukunda amanota☺️	negative
Ariko rero @user nazajya asohora indirimbo bahanzi bo murwanda muzage mutegereza byibura two months	neutral
@user @user umugaya iki se Ange mwiza?	neutral
I vividly remember July 4th 1994. The fall of Kigali simply meant « Life ». Inkotanyi n’ubuzima. Umunsi mwiza wo kwibohora #Kwibohora28 https://t.co/u1p4LmGbRQ	positive
@user Aho uba uri umwiyahuzi 😄	negative
@user @user Gutera inda, byumvikana nko gutanga umwana kuko iyo nda ni yo abyara. Ntabwo ayimutera, bayikora bombi.	neutral
@user @user Ikibazo si aho byabereye , ibyabere i Bigogwe byabera n'ahandi . Ikibazo ni ubuzima bwatwawe , kandi ikiguzi giciriritse . Memory card ? 😬	negative
@user Tom nawe KO numva ukwirakwiza ibihuha wagiye usoma https://t.co/gDYWa6upRx	negative
@user ishami rishinze #mutation mwadufasha gukosora ikibazo cyirimo cyo kutabasha kubona amatariki ko system yanze	neutral
Komeza kugira uruhare mu kurwanya COVID-19, wubahiriza amabwiriza yose . Irinde urinde abawe. #Sindohoka https://t.co/wjHcesqIG7	positive
Nkwiriye gukora imirimo y'uwantumye hakiri ku manywa, bugiye kwira ni igihe umuntu atakibasha gukora. Yohana 9:4 #ijambory'umunsi	neutral
Bimwe mu bikizitiye abakobwa n’abagore mu ikoreshwa ry’ikoranabuhanga https://t.co/cdGf8MFpDG	negative
@user Ko mutanyotsa umunwa c??cg igihe cyanjye ntabwo kiragera!!ingo ?😂😂	negative
Niba usobanukiwe ibimenyetso ubona ku bikarito? Dore ubusobanuro ngubu! #RwOT #Rwanda #Rwandan #menya https://t.co/m4Eln8Wmkd	positive
"@user """"Ishimwe"""" ni izina umuntu wese yakwifuza kwita umwana we kbs👌"	positive
Ubutaha muzatumire n’abaskuti bakuze, duhurire hamwe muri camp. Dutekereze uburyo twategura urubyiruko rushoboye kandi rwiteguye kubaka isi nziza 🙏🏿🙏🏿 https://t.co/aOD6WtM5Xh	positive
Arko abantu muvugana na @user cyane muzamumbwirire k mfite amatsiko yo kumenya niba azi kuvuga ikinyarwanda👌 #am_serious @user @user @user @user @user @user https://t.co/LzjfjUqIVo	neutral
Iteganyagihe: Tariki ya 10 Kanama 2021 hagati ya saa 06:00 na saa 12:00 hateganyijwe ibicu byiganje bitanga imvura mu turere twose tw’Igihugu. https://t.co/cTkzzHjcEJ	neutral
@user nizereko na draw irimo😅	neutral
Uyu munsi taliki ya 16/01/2022 mobile team yakingiriye mu Kagari k'Indatemwa mu buryo bwo kwegereza abaturage inkingo za covid-19 @user @user @user @user https://t.co/RzaMCvawf5	positive
@user Yaciye inyuma Pregnant Girlfriend nabwo yari yaba umugore wee	negative
@user Umuhambirwa watanze amabwiriza n'uwarashe indege yari itwaye aba bantu yaradusemeye!	negative
Uyu munsi ni umunsi Mpuzamahanga w'Abafite Ubumuga bw'Uruhu. Bafite umubiri nk'uwacu, Ubwenge, Ubushobozi n'ibindi. Tubashyigikiye bavamo abantu bakomeye. Tubakunde❤️ #AlbinismAwarenessDay https://t.co/XLxMYFkpLD	positive
Ntawabwira aho nagurira imisasti imeze nkiyo raaa 🤣🤣🤣🤣🤣 https://t.co/vlJpEENYfz	neutral
@user Ukuntu abantu hanze aha batabyumva nicyo giteye inkeke😭😭😌 baba bijujuta !!	negative
Noneho Aba Congoman baricwa n'inzara😂 ishyari ririmo gutuma ibiryo bibananira😋 https://t.co/vdxoz4GxZb	negative
Breaking News: Nuno Espirito Santo yamaze kwirukanwa na Tottenham Hotspurs nyuma yo gutsindwa na Man U. https://t.co/qCq4XiJpPr https://t.co/JJ4dZd6ofM	neutral
Umuturage w'u Rwanda afite ijambo aho ari hose! Ijwi ryawe ni ingirakamaro mu kurandura Ruswa n'Akarengane. #stopcorruptionnow @user Gisagara District https://t.co/6k4NDpRw3f	positive
@user @user @user Hahirwa ufite inzara n’inyota yo kumva ijambo ry’Imana kandi akaryakira mu mutima we akaryizera ko ari Ukuri. 🥰🥰🥰	positive
Byantwaye igihe kirekire kugira ngo nticira urubanza nkoresheje amaso y'undi.	neutral
@user Pizza ngew ukunda kunsema sinkunda kuyirya cyane kugirango nirinde ibyo bibazo	positive
@user Azabona ko ubuzima ari nk’umukungugu utumuka..mu muyaga wa Serwakira, maze aho wari uri..ntihagire n’unamenya ko uwo mukungugu wari uhari.	negative
@user @user @user Guca bugufi ni gupfukama?? Guca bugufi bireba umugore gusa??	negative
@user 😂 😂 😂 😂 Tuzajya tujya ibihe byo kugura njyew nawe	neutral
@user @user Nukuri abantu twabaye inyamaswa, nta personality tukigira.	negative
@user Ubanza ashaka gusoza akazi uyu munsi pe!	neutral
@user @user @user Urebe ibyo yagiye yivugira nyamara ntimugapfe kugendera mubigare ahubwo mujye mubanza musesengure ejo mutazagwa muruzi murwita ikiziba	negative
@user @user @user Yanambwiye ko azangurira kanze shn	neutral
@user Ikibazo cyo kumva arko😥🥺	negative
@user Ariko kuki abantu biyemeje gukabya kugaragaza ko bafite ubwenge hafi ya ntabwo koko?	negative
@user Uraho neza Dr Icyo uvuga kirumvikna pe, ariko nakwifuza ko ubimpuriza no kurwanya ikwirakwira rya kovidi. Murakoze	neutral
@user @user @user nowadays sinzi icyo yabaye ntikivuga irasamira cyane 🤔 Mc tino subu yagiye he?	neutral
Mu 'Utudefo twananiye gukosora no #gutegereza bibamo. Ibaze ko ndashobora guteka agafiriti mbere y'ibindi biryo.! Kuko ibindi bishya zarangiye .😂	negative
Igitondo cyiza kuri wowe ushoboye kubona iyi post, ibuka gushimira Imana ishobora byose🙏 inyembabazi	positive
🤧😭 noneho ndabyemeye ko Inyanazimbwa zibaho @user was right … umugabo bamufashe ari gusambana umugore we bamubaze kwa muganga yabyaye 🤧🚮🚮🚮🚮🚮🚮	negative
"Nzacunga ngiye gupfa 😒 mukuka kanyuma kange mvuge ngo """" Nasize miliyoni 10 muri..."""" maze mpite nipfira 😅😅😅"	neutral
Muri @user by' umwihariko i Kibungo tubonye imvura rain 🌧️ y' umuvumbi byshatali. Thanks 👍 God #ÖzilNewz @user @user Kibungo, Rwanda https://t.co/SiwZvsn0ma	positive
@user nta hene ikura ngo ibe inka😂😂	negative
"@user Ikibazo cyange ntabwo aricyo guhamagara kuri iyi nimero 3535 nifuzaga ko nabona ubufasha nkabona serivise nk""""abandi baturage."	neutral
@user Uyu munzani menya ari umwe bita Gakwege! 😂 @user @user	negative
@user iyo umuturage yimye muvenziwe Aho anyuza ipoto y'umuriro umuturage wimwe inzira bigenda bite? Kugirango abone umuriro nkabandi?	neutral
@user @user @user @user @user @user @user @user @user @user Iri shyano ry'umugome w'umugore barijyanye Madirdi koko? Muryoroyemo rwose	negative
@user @user @user @user @user Mwihorere ubwo afite inyungu yihariye mu gutukana. Agahimbaza umusyi kava mu ngasire.	negative
@user @user @user Rwose. Iyo ubigiye mu mizi cyane, urwara muzunga..ukibaza amaherezo, uko bizagenda. Ni nk’umugese urya icyuma bucece..kikarinda gishira.	neutral
@user @user Kuri YouTube Channel ya @user Biriho, Simbukiraho.	neutral
@user Ibyo kigali yaza nye uzabimenya arko uzabifatishe abiri too	neutral
Uyu munsi ntimucikwe na ARTBUZZ Ku IzubaTv hamwe na @user @user , turaza Kuba turikumwe na @user Saa 15:30 @user Kigali, Rwanda https://t.co/VIkwfp1OxO	neutral
Ugasanga umutipe ariyemera ngo Arya ibyana🛌...kdi atarigera abona umwobo w ifuku😂😂😂😂😂😂	negative
Ihohoterwa rigomba gucika. Ni urugamba rwa twese. @user @user @user https://t.co/TlQd5fpOyn	positive
@user Ahubwo c ahazaza haracyahari Aha wapi Kuva kera niga naza primary bajyaga bamuvuga ukuntu ashitura boro None dore ndashaje	negative
@user Nawe uraribwa ubwo bazanakwambara😂😂	negative
@user @user Umva kandi nari ngiye kukugira inama yo kuzitabira Miss Rwanda itaha none nyumvira	neutral
@user Wagirango ntago ari abagabo 😂😂	negative
@user Aka ka kane ushyizemo niko kabi Urankomerekeje ubyumve. Niwumva ufite ubumuntu unsabe imbabazi rwox	negative
@user Kuba umugore mwiza si ukuba injiji ngo wemere bakwicire ku rwara nk'inda.	negative
@user @user Cyane, nkifata ku myanya ndangakumiro.	negative
@user @user Strawberry flavored kuko igira impumuro y’inkeri. Nta kuntu mwagabanya ibiciro. Ibibazo by’imirire bimeze nabi kandi murabona n’icyorezo cyaradukenesheje bikabije!	neutral
#UCL Eeeeh!! Uyu mubiri ni 25 Years! Ibitego bingahe uyu mwaka muri #ZeLeague kuri #MrChampionsLeague? @user https://t.co/pI3m6ILfJW	neutral
Reka mbafashe mbashakire ubajyamo hagati. @user @user gukumira icyaha kitaraba ni inshingano zanyu. Akazi keza. https://t.co/FHFohuc8mF	positive
#GushimaFriday dushimire abajyanama b'ubuzima bitanga amanywa ni ijoro barengera ubuzima bwa Abanyarwanda. Ni mwubahwe @user @user https://t.co/Tc1gvfNC1r	positive
@user Zose ndazikoresha uretse Telegram na Snapchat	neutral
Harigihe wibwira ko uri gutwika nyamara uri gushiririza 💀	negative
"Ni ukutumva igifaransa cg ya mazi ajya amuganza yari yamushoboye!!! Notre pauvre #Kayumba, """"définition d'un Ivrogne"""" https://t.co/QiQum5gun7"	negative
#PeopleCentredGovernance ni umwihariko w'iwacu i Rwanda. Mu gihe #GumaMuRugo irinda umuturage kwandura cg kwanduza #COVID19, Guverinoma ikomeje kumugezaho ibimurinda inzara. #NtaKudohoka #Tuzatsinda https://t.co/hixBpUYxVV	positive
@user Byihorere nanjye ni uko 😹	neutral
@user Ntibikabe aho kugurana wamubanjurira ninjoro	negative
"#Ubutwari2022 """"Umuntu ufite audience aba afite ibintu byose!"""" https://t.co/kTwLN7L5Wu"	positive
@user @user HBD to him ubutaha ni ukuzaduhuza nkaba Sportif tukanywera hamwe dore nanjye Mba navutse	positive
@user Ndumva nkugiriye imbabazi gake twese ngo ntituresha pa sorry 😭😭😭	negative
Iki gisubizo mumuhaye yuzuye ubunebwe. Mwari kumubwira ko bishoboka cyangwa bidashoboka. Gusa ikintu yari abajije mukigeho pe! Murakoze https://t.co/5pxB3ZlKh1	negative
@user Abacuruza services bose ariko niko bigenda... burya baba bacuruje igihe uwaguze yamaze aryoherwa na service! Ndabeshye se?	neutral
@user Genda gake ni ku cyumweru sha! 😂 https://t.co/iOYI7u1HYk	neutral
@user @user Oya. Igihano cy'urupfu cyaciwe mu Rwanda muri 2007.	neutral
@user @user Mwakoze cyane kuganiriza abo basore@user Amavubistar,nibakurikiza Inama bahawe ntakabuza uyumunsi baraturaza neza rwose!!!	positive
@user @user @user @user @user Yayitoje ko ingengabitekerezo ya Jenoside iranduranwa n'imizi yayo yose igatwikwa igakongoka, amashyi ngo kaci kaci.	positive
Umwana wumushi niviriye mugihano twitter yari yampaye kubera ubuhone none nje mbona umusore wigikuri all over ?? nibikibijya mbere?? @user @user @user	negative
@user @user Diane ndgukunda cyane watubereye umuyobozi mwiza muri NISR Imana ijye igukonereza amaboko na Bk umaze kuyigeza kurundi rwego urakaramba	positive
@user @user @user Amakuru atariho umukungugu ni uko tariki ya mbere next month uzaba wemerewe kunyicaza ahantu nkagutega yombi.	neutral
Cyane. @user ni umukuru w'igihugu cyacu ariko akaba n'umubyeyi w'umunyampuhwe n'imbabazi bitagereranywa! https://t.co/Up5fN27FKL	neutral
Abaturage bafite iyihe myumvire ku nzira zigera ku butabera? Ese barazizi? Ntucikwe n’iki kiganiro 14:00-16:00 @user arakira @user @user n’umunyamategeko basobanure byinshi byimbitse. https://t.co/VYKbZZT7aP	neutral
@user @user @user @user @user @user @user Natwe tublocke umuswa wana, abo atari yablocka mwirindira, mumutange	negative
@user @user Yasaze kuri muheto Kandi ntabwo akunda umusore ufite umutwe munini 😏	negative
Uyu munsi mu @user abaturage bazindukiye mu matora y’abagize komite Nyobozi y’Umudugudu n’umujyanama rusange. @user @user @user @user @user @user @user https://t.co/vWUKMeUIQb	neutral
Baryita itorero icyo baryita ryose bazahindure imikorere kuko nkatwe abakilisitu tumeze nkaho tutagira ijambo muri @user @user Hari byinshi bikenewe guhinduka https://t.co/6aTYqhXDXx	negative
Abitabiriye inama batanze ibitekerezo bigamije kunoza imikorere no guteza imbere ubucuruzi hagati ya @user n’ibindi bice bitandukanye. https://t.co/lvnmEBsLOb	neutral
@user Nibige kuvuga nk’abakina bahuze n’amarangamutima y’umukinnyi, nibakomereze aho bizagenda biza... byose ni akamenyero.	positive
@user Mumbwize ukuri, mwe bo hakurya rirasira...) koko rwa #rwagwa ruryoha mugira murwengesha ibirenge?😐	neutral
Kuva na cyera ntamahirwe Y'urukundo Nijyeze Njyira. Kuko Ndibuka Tujyicyina Ibyabana, Ninjye Wabaga Ndi ya Mbwa yabaga icunze urugo.... #Laughter 🤣🤣🤣	negative
Buriya se? Ko ndi umwana mwiza cyane ra? https://t.co/xs7PMpsYwv https://t.co/Dt8emjRQv7	neutral
Ariko Narumiwe koko ubonye Avi yange uhita umpa 🎤 umaze kumenya ko ari ngewe uhita umanura🤭🤭 Ndumiwe koko	negative
@user @user Gusuzugura umuntu mubana murarana ukubyarira abana si ibyo gushyigikirwa. Ibindi reka mparire inzobere mu rushako.	negative
Ase ubundi yaratabarutse ? #ukugezehoafite inyota umuhe amazi Imana yo nyine niy’ Ibizi 😭 https://t.co/LQDjDJwZ7w	positive
@user wambabariye ukankorere retweet iyi photo iri kuri ino post koko??	neutral
Reka twibakire kumateka meza tugire ubushuti nubuvandimwe bidasaza , ahabacu bari bazabonako tutari gito. Mpore Rwanda .	positive
@user Abantu batukana baba bagaragaza intege nke muguhangana kuko umuntu ntiyemezw ningano yibitutsi wamututse ndabashimiye	negative
@user Ark nubundi umukobwa uvuga imyaka ye akenshi aba ari mubii 😂😂	negative
@user @user None se tuvugishije ukuri: ufashe imyaka ufite ubu ugateranyaho 50 urumva uzaba ukiriho mwana???	negative
@user @user @user @user @user @user Nyine ngo kwitwaza inkoni ntibisobanuye gukubita abantu, ni iyo kuragiza	negative
Abana babacyire baranyica ukanjya kumva ngo**Uratsekeza*** Aho kuvuga uratsetsa cyakoze ijyikoma cyirakora @user @user @user @user @user @user	negative
"Umva sister menya amazina ya boyfriend🙎‍♂️🙎‍♂️ wae ya nyayo ntagutera inda ntabwo tuzagufasha gushaka """" mane dreezy"""" 😂🤣🤣🤣🤣🤣🤣"	negative
https://t.co/PZxb4xwxkX Mbega inkuru ibabaje. Umva urugendo rwanyuma rwa Akeza RUTIYOMBA Elisie umwana w' imyaka 5	negative
Byinshi ku muti wa Buscopan wifashishwa mu kuvura ububabare bworoheje @user Kigali, Rwanda https://t.co/cGeSpqUGmG	neutral
"Niba abahakana amateka bitabatera Isoni njyewe, nawe twagirira iki ubwoba bwo guhangana nabo""""? President Paul Kagame #Kwibuka27 @user @user @user https://t.co/O6zyc6iBKC"	positive
Yagiye kwica mu mahanga. https://t.co/OuuK6cEyFZ	negative
@user Kandi mba muri Somalia 🇸🇴	neutral
@user Jye icyo ndeba ni Kigali pe,	neutral
Matayo 3:3 Kandi ni we wavuzwe n'umuhanuzi Yesaya ngo“Ijwi ry'urangururira mu butayu ati‘Nimutunganye inzira y'Uwiteka,Mugorore inzira ze.’ ”	positive
@user Niba Eric ariwe wazutse 😂😂😂😂	neutral
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Nukuri, uyumuturage arababaye kd ubuyobozi bwacu turabwizeye hakenewe amakuru mpamo umunyarwanda agatabarwa. @user @user @user mudufashe dutabare uyu muturage.	positive
Good morning Good peole 🌅 Imana ibane namwe uyu munsi kdi ihaze kwifuza kwanyu❤️😍	positive
Urubyuruko rwabakorera bushake kubufatanye na RNP ni nzego zibanze bakomeje ibikorwa byu bukangurambaga bwo kwirinda CoVID-19 mu masoko atandukanye @user @user @user @user https://t.co/xzh0ChVKhi	positive
@user @user @user 😅😅 uyu munsi ntarindi shaza nareba nge	positive
@user @user Ndavuga ikibazo cyo mu mutwe wa rujanga we! 😂😂. Tweet yawe ifite ikibazo cyo mu mutwe apana ikibazo cy'ubuvanganzo.	negative
@user @user @user Oya @user , rwose dufashe. @user hari inama yatanze ku bintu bya Bitcoin, kandi turayizera nk’urwego rurebera kandi rukanarinda ubukungu bw’abanyarwanda.	positive
Cyanika: Ibyishimo byari byose ku Banyarwanda n'Abagande nyuma yo kongera kwemererwa guhahirana bambuka imipaka. Hashimwe H.E. @user na @user https://t.co/yBy8qeNb0c	positive
@user @user Ngaho ayo mategeko yawe yansobanurire kuri iki gitego naho Cristiano yarahagaze! Murakoze https://t.co/aDvYKSstw0	neutral
@user @user @user @user @user Reka njye kureba. Gusa ntakuntu na kimwe nzi kuri Maman wawe!	neutral
"@user Ikibazo ni """"aging"""". Ubwo hibajijwe uko umwana yafashe umuntu mukuru! 17vs 18"	negative
@user @user @user @user Pole man. Haguma ubuzima uzabona ibindi.	positive
Inzoga za RCS😵😵!!?? Inzoga za RCS😵😵!!?? Inzoga za RCS😵😵!!?? Inzoga za RCS😵😵!!?? Inzoga za RCS😵😵!!?? Inzoga za RCS😵😵!!?? https://t.co/JlwKRLfNJF	neutral
@user @user @user Harya nangahe ngo nyohereze	positive
Ariko ibibazo bya network mbi itesa abakiriya @user imaranye igihe, @user ntakintu yabidufashamo? Cg @user bo ntibabibona!	neutral
@user @user @user Uzashake akanya usome introduction y’igitabo ‘Mwenesiraki ‘, uzumva uko byagenze.	neutral
Nubwo ikamyo iruta aga tax ariko umwanya wa choufeur intebe zirangana🙄 Nizereko nabinyuma mwasobanukiwe🤣🤸‍♀️	negative
Ikosa ribarwa nkikosa Bitewe nuko ryateguwe gusa ikosa rikomeye nukuba imbata yamakosa. @user https://t.co/FfvQFt8mIj	positive
Muraho neza #RwOT ?Ikaze cyane muri #10Konekt muri #oldschoolthirstday hamwe nanjye @user na @user kuri @user kuva 13:30 kugeza 15:00Hrs. Uyu munsi ni OLD SCHOOL nyinshi!! #10konekt #djadamsrwanda #sweetmemories #Greatmoments https://t.co/ViutekcYn0	neutral
@user Had ibintu uba wumva birenze ubwonko bwa Muntu🤔🤔🤔🤔🤔🤔🤔🤔😥😥😥😥	neutral
@user Urayireka ikisararanga ubundi ikikubura da😊. Bitabaye ibyo wamara amabuye.	negative
@user Ubwiwe n'iki ko umugore we atavuye gukorera amafaranga agahitira muri iriya mirimo??	neutral
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Azabyumva ku munsi w'imperuka bakimuburanishamo atacyumva hahaha	negative
@user Ndumva nta kigoye kirimo. Kwandika e-mail no gutegereza igisubizo gusa!	neutral
Ikibazo cy’ingendo mu mujyi wa #Kigali? @user Ubwo ihageze ndizera rwose kiraza gukemuka ku rugero rwo hejuru! Mwakoze cyane #VolcanoLtd https://t.co/WSJbmMkP2X	positive
Ngo Cyahinda @user ?shaka ahandi uvuga.#Indashyikirwa Imodoka itarimo 📺 se twayicaramo? https://t.co/JlYzSvT1cA	negative
@user @user @user @user @user @user @user @user @user @user Niba ntankanzata let's meet in DM 👌👌🤗🤗🤗	neutral
@user Nae niba wifashije iterure !!!	neutral
@user @user Ariko umuntu utanashaka abakire ubwo yabuze umugabo ate ra 😂	negative
@user Fata bibiri, kimwe ukinzanure nguhe amafranga yo kwishyura. Kandi wihuteee, dore imvura igiye kugwa😋	neutral
@user Ni nko guterwa n'imbeba ugacirira urukwavu ngo ruzikwirukanire mu nzu	negative
#hirwanda#UBUZIMA#muhirejc#m250tv Dore Inama Zafasha Umuntu Kureka Itabi Bitagoranye👉https://t.co/KlRvJpSGCE @user Kigali, Rwanda https://t.co/LkAXNSySh6	neutral
Nonese bro kuba udasambana nuko uri umwana mwiza cg nukubura uko ugira🤷🏿‍♀️	negative
@user @user @user Isengesho rije nyuma. Abaduhagarariye ku Mana sinzi niba mwabyumva kimwe!	neutral
Ugasanga umu mama muturanye afite uruhungu rubi ariko yakubona ukumva aravuze ngo bite umukazana😏	negative
